article,time_period,uncertainty_matches,uncertainty_label,economic_matches,economic_label,policy_matches,policy_label,epu_label
540,historical,[],0,[],0,[],0,0
541,historical,['uncertainty'],1,[],0,[],0,0
542,historical,"['uncertain', 'uncertainty']",1,[],0,['congress'],1,0
543,historical,['uncertainty'],1,[],0,[],0,0
544,historical,['uncertain'],1,[],0,[],0,0
545,historical,['uncertain'],1,[],0,[],0,0
546,historical,['uncertain'],1,[],0,[],0,0
547,historical,['uncertain'],1,[],0,[],0,0
548,historical,['uncertainty'],1,[],0,[],0,0
549,historical,['uncertain'],1,[],0,[],0,0
550,historical,['uncertain'],1,[],0,[],0,0
551,historical,['uncertainty'],1,[],0,[],0,0
552,historical,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
553,historical,['uncertainty'],1,[],0,[],0,0
554,historical,['uncertainty'],1,['economic'],1,[],0,0
555,historical,['uncertainty'],1,[],0,[],0,0
556,historical,['uncertainty'],1,[],0,[],0,0
557,historical,['uncertain'],1,['economy'],1,[],0,0
558,historical,['uncertainty'],1,[],0,[],0,0
559,historical,['uncertain'],1,[],0,[],0,0
560,historical,[],0,[],0,[],0,0
561,historical,['uncertain'],1,[],0,['federal reserve'],1,0
562,historical,['uncertainty'],1,[],0,[],0,0
563,historical,['uncertain'],1,[],0,[],0,0
564,historical,['uncertain'],1,[],0,['congress'],1,0
565,historical,['uncertainty'],1,[],0,[],0,0
566,historical,['uncertain'],1,[],0,[],0,0
567,historical,['uncertain'],1,[],0,[],0,0
568,historical,['uncertain'],1,[],0,[],0,0
569,historical,['uncertain'],1,[],0,['legislation'],1,0
570,historical,['uncertain'],1,[],0,[],0,0
571,historical,['uncertainty'],1,[],0,[],0,0
572,historical,"['uncertain', 'uncertainty']",1,['economic'],1,"['congress', 'legislation']",1,1
573,historical,['uncertainty'],1,[],0,[],0,0
574,historical,['uncertainty'],1,[],0,['congress'],1,0
575,historical,['uncertainty'],1,[],0,[],0,0
576,historical,['uncertainty'],1,[],0,[],0,0
577,historical,['uncertainty'],1,['economic'],1,['congress'],1,1
578,historical,['uncertain'],1,[],0,[],0,0
579,historical,['uncertain'],1,[],0,[],0,0
580,historical,['uncertain'],1,[],0,[],0,0
581,historical,['uncertain'],1,[],0,[],0,0
582,historical,[],0,[],0,[],0,0
583,historical,['uncertainty'],1,[],0,[],0,0
584,historical,['uncertainty'],1,[],0,[],0,0
585,historical,[],0,[],0,[],0,0
586,historical,['uncertainty'],1,[],0,[],0,0
587,historical,"['uncertain', 'uncertainty']",1,[],0,"['congress', 'legislation', 'white house']",1,0
588,historical,['uncertain'],1,[],0,[],0,0
589,historical,['uncertain'],1,[],0,[],0,0
590,historical,['uncertain'],1,[],0,[],0,0
591,historical,['uncertainty'],1,[],0,['congress'],1,0
592,historical,['uncertain'],1,[],0,"['congress', 'white house']",1,0
593,historical,['uncertainty'],1,[],0,['legislation'],1,0
594,historical,[],0,[],0,"['regulation', 'congress', 'legislation']",1,0
595,historical,[],0,[],0,[],0,0
596,historical,['uncertainty'],1,[],0,[],0,0
597,historical,['uncertainty'],1,[],0,[],0,0
598,historical,['uncertainty'],1,[],0,[],0,0
599,historical,['uncertain'],1,[],0,[],0,0
600,historical,['uncertain'],1,[],0,[],0,0
601,historical,['uncertain'],1,[],0,['congress'],1,0
602,historical,['uncertain'],1,[],0,[],0,0
603,historical,[],0,['economic'],1,[],0,0
604,historical,['uncertain'],1,[],0,[],0,0
605,historical,['uncertainty'],1,['economic'],1,[],0,0
606,historical,['uncertain'],1,[],0,[],0,0
607,historical,['uncertain'],1,[],0,[],0,0
608,historical,['uncertainty'],1,[],0,[],0,0
609,historical,['uncertainty'],1,[],0,[],0,0
610,historical,[],0,[],0,[],0,0
611,historical,['uncertainty'],1,[],0,[],0,0
612,historical,['uncertainty'],1,[],0,[],0,0
613,historical,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
614,historical,[],0,[],0,[],0,0
615,historical,['uncertainty'],1,[],0,[],0,0
616,historical,[],0,[],0,[],0,0
617,historical,['uncertainty'],1,['economic'],1,"['congress', 'legislation', 'white house']",1,1
618,historical,['uncertainty'],1,[],0,[],0,0
619,historical,['uncertainty'],1,[],0,[],0,0
620,historical,['uncertain'],1,[],0,[],0,0
621,historical,[],0,[],0,[],0,0
622,historical,['uncertain'],1,[],0,[],0,0
623,historical,['uncertain'],1,['economy'],1,[],0,0
624,historical,"['uncertain', 'uncertainty']",1,[],0,[],0,0
625,historical,['uncertain'],1,[],0,[],0,0
626,historical,['uncertain'],1,[],0,[],0,0
627,historical,['uncertain'],1,[],0,[],0,0
628,historical,['uncertain'],1,[],0,"['legislation', 'white house']",1,0
629,historical,[],0,[],0,[],0,0
630,historical,['uncertainty'],1,[],0,"['congress', 'legislation', 'white house']",1,0
631,historical,['uncertainty'],1,[],0,[],0,0
632,historical,['uncertain'],1,[],0,[],0,0
633,historical,['uncertainty'],1,[],0,['deficit'],1,0
634,historical,['uncertainty'],1,[],0,[],0,0
635,historical,['uncertain'],1,[],0,['congress'],1,0
636,historical,['uncertainty'],1,[],0,[],0,0
637,historical,['uncertain'],1,[],0,[],0,0
638,historical,['uncertain'],1,[],0,[],0,0
639,historical,['uncertainty'],1,[],0,[],0,0
640,historical,['uncertainty'],1,[],0,[],0,0
641,historical,['uncertainty'],1,[],0,[],0,0
642,historical,['uncertainty'],1,[],0,['congress'],1,0
643,historical,['uncertain'],1,[],0,[],0,0
644,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
645,historical,['uncertainty'],1,['economic'],1,['congress'],1,1
646,historical,['uncertainty'],1,[],0,[],0,0
647,historical,['uncertainty'],1,[],0,[],0,0
648,historical,['uncertain'],1,[],0,['deficit'],1,0
649,historical,['uncertain'],1,[],0,[],0,0
650,historical,[],0,[],0,[],0,0
651,historical,['uncertainty'],1,['economic'],1,[],0,0
652,historical,['uncertainty'],1,[],0,[],0,0
653,historical,['uncertain'],1,[],0,[],0,0
654,historical,['uncertainty'],1,[],0,[],0,0
655,historical,['uncertainty'],1,[],0,[],0,0
656,historical,['uncertain'],1,[],0,['congress'],1,0
657,historical,['uncertain'],1,[],0,['congress'],1,0
658,historical,[],0,[],0,[],0,0
659,historical,['uncertain'],1,[],0,['congress'],1,0
660,historical,['uncertain'],1,[],0,[],0,0
661,historical,[],0,[],0,['congress'],1,0
662,historical,['uncertain'],1,[],0,"['congress', 'white house']",1,0
663,historical,['uncertainty'],1,[],0,[],0,0
664,historical,['uncertain'],1,[],0,[],0,0
665,historical,['uncertain'],1,[],0,[],0,0
666,historical,['uncertain'],1,[],0,[],0,0
667,historical,['uncertain'],1,[],0,['federal reserve'],1,0
668,historical,['uncertain'],1,['economic'],1,[],0,0
669,historical,['uncertain'],1,[],0,[],0,0
670,historical,[],0,[],0,[],0,0
671,historical,[],0,[],0,[],0,0
672,historical,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
673,historical,['uncertain'],1,[],0,[],0,0
674,historical,[],0,[],0,[],0,0
675,historical,['uncertainty'],1,[],0,[],0,0
676,historical,[],0,[],0,[],0,0
677,historical,['uncertain'],1,[],0,[],0,0
678,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
679,historical,['uncertain'],1,[],0,[],0,0
680,historical,['uncertain'],1,[],0,['congress'],1,0
681,historical,"['uncertain', 'uncertainty']",1,[],0,[],0,0
682,historical,[],0,[],0,"['congress', 'white house']",1,0
683,historical,['uncertain'],1,[],0,[],0,0
684,historical,['uncertain'],1,[],0,[],0,0
685,historical,['uncertain'],1,[],0,[],0,0
686,historical,['uncertain'],1,[],0,[],0,0
687,historical,['uncertainty'],1,[],0,"['federal reserve', 'congress']",1,0
688,historical,['uncertainty'],1,[],0,"['federal reserve', 'congress']",1,0
689,historical,[],0,['economic'],1,[],0,0
690,historical,['uncertainty'],1,[],0,[],0,0
691,historical,['uncertainty'],1,[],0,[],0,0
692,historical,['uncertainty'],1,[],0,['congress'],1,0
693,historical,['uncertainty'],1,[],0,[],0,0
694,historical,['uncertain'],1,[],0,[],0,0
695,historical,['uncertain'],1,[],0,[],0,0
696,historical,['uncertainty'],1,[],0,[],0,0
697,historical,['uncertainty'],1,[],0,[],0,0
698,historical,['uncertainty'],1,[],0,['legislation'],1,0
699,historical,['uncertainty'],1,[],0,[],0,0
700,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
701,historical,['uncertain'],1,[],0,[],0,0
702,historical,['uncertain'],1,[],0,[],0,0
703,historical,['uncertain'],1,[],0,[],0,0
704,historical,['uncertainty'],1,[],0,[],0,0
705,historical,['uncertain'],1,[],0,[],0,0
706,historical,['uncertainty'],1,[],0,[],0,0
707,historical,['uncertain'],1,[],0,[],0,0
708,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
709,historical,['uncertain'],1,[],0,[],0,0
710,historical,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
711,historical,['uncertain'],1,[],0,[],0,0
712,historical,['uncertain'],1,[],0,[],0,0
713,historical,['uncertainty'],1,[],0,[],0,0
714,historical,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
715,historical,['uncertain'],1,[],0,['congress'],1,0
716,historical,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
717,historical,['uncertain'],1,[],0,[],0,0
718,historical,['uncertain'],1,[],0,[],0,0
719,historical,[],0,[],0,['congress'],1,0
720,historical,['uncertainty'],1,[],0,"['federal reserve', 'congress', 'legislation']",1,0
721,historical,['uncertain'],1,[],0,[],0,0
722,historical,['uncertain'],1,['economy'],1,[],0,0
723,historical,['uncertain'],1,[],0,['legislation'],1,0
724,historical,['uncertain'],1,[],0,[],0,0
725,historical,['uncertainty'],1,[],0,[],0,0
726,historical,['uncertain'],1,[],0,[],0,0
727,historical,['uncertainty'],1,[],0,['congress'],1,0
728,historical,['uncertainty'],1,[],0,['legislation'],1,0
729,historical,['uncertainty'],1,[],0,[],0,0
730,historical,['uncertain'],1,[],0,[],0,0
731,historical,['uncertain'],1,[],0,[],0,0
732,historical,[],0,['economic'],1,[],0,0
733,historical,[],0,[],0,[],0,0
734,historical,"['uncertain', 'uncertainty']",1,['economic'],1,['legislation'],1,1
735,historical,[],0,['economy'],1,[],0,0
736,historical,['uncertainty'],1,[],0,[],0,0
737,historical,['uncertainty'],1,[],0,[],0,0
738,historical,['uncertainty'],1,[],0,[],0,0
739,historical,[],0,[],0,"['deficit', 'congress', 'legislation']",1,0
740,historical,['uncertain'],1,[],0,[],0,0
741,historical,[],0,[],0,[],0,0
742,historical,['uncertain'],1,[],0,[],0,0
743,historical,[],0,[],0,[],0,0
744,historical,['uncertain'],1,[],0,[],0,0
745,historical,[],0,[],0,[],0,0
746,historical,['uncertain'],1,[],0,[],0,0
747,historical,['uncertainty'],1,[],0,[],0,0
748,historical,['uncertain'],1,[],0,[],0,0
749,historical,['uncertain'],1,[],0,[],0,0
750,historical,['uncertain'],1,[],0,['legislation'],1,0
751,historical,['uncertainty'],1,[],0,[],0,0
752,historical,['uncertain'],1,[],0,[],0,0
753,historical,['uncertainty'],1,[],0,[],0,0
754,historical,['uncertain'],1,[],0,[],0,0
755,historical,['uncertainty'],1,[],0,[],0,0
756,historical,['uncertain'],1,[],0,[],0,0
757,historical,['uncertainty'],1,[],0,['legislation'],1,0
758,historical,[],0,['economic'],1,[],0,0
759,historical,['uncertain'],1,[],0,[],0,0
760,historical,['uncertain'],1,['economic'],1,[],0,0
761,historical,['uncertain'],1,[],0,[],0,0
762,historical,['uncertainty'],1,[],0,[],0,0
763,historical,['uncertainty'],1,[],0,[],0,0
764,historical,['uncertainty'],1,[],0,[],0,0
765,historical,['uncertainty'],1,[],0,[],0,0
766,historical,['uncertainty'],1,[],0,[],0,0
767,historical,['uncertainty'],1,[],0,['congress'],1,0
768,historical,['uncertainty'],1,[],0,[],0,0
769,historical,['uncertainty'],1,['economic'],1,['congress'],1,1
770,historical,['uncertain'],1,[],0,['legislation'],1,0
771,historical,['uncertain'],1,[],0,['congress'],1,0
772,historical,['uncertain'],1,[],0,[],0,0
773,historical,['uncertainty'],1,[],0,[],0,0
774,historical,[],0,[],0,[],0,0
775,historical,[],0,['economy'],1,['congress'],1,0
776,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
777,historical,['uncertain'],1,[],0,[],0,0
778,historical,['uncertain'],1,[],0,[],0,0
779,historical,['uncertainty'],1,[],0,[],0,0
780,historical,['uncertainty'],1,[],0,[],0,0
781,historical,['uncertain'],1,[],0,[],0,0
782,historical,['uncertain'],1,[],0,[],0,0
783,historical,['uncertain'],1,[],0,['federal reserve'],1,0
784,historical,['uncertain'],1,['economic'],1,[],0,0
785,historical,['uncertain'],1,['economic'],1,[],0,0
786,historical,['uncertain'],1,[],0,[],0,0
787,historical,[],0,[],0,[],0,0
788,historical,['uncertain'],1,[],0,[],0,0
789,historical,[],0,['economic'],1,['legislation'],1,0
790,historical,['uncertain'],1,[],0,['congress'],1,0
791,historical,['uncertain'],1,[],0,[],0,0
792,historical,['uncertainty'],1,[],0,['congress'],1,0
793,historical,['uncertain'],1,['economy'],1,[],0,0
794,historical,['uncertainty'],1,[],0,[],0,0
795,historical,['uncertainty'],1,['economy'],1,[],0,0
796,historical,['uncertainty'],1,['economy'],1,[],0,0
797,historical,['uncertainty'],1,[],0,[],0,0
798,historical,[],0,[],0,[],0,0
799,historical,[],0,[],0,[],0,0
800,historical,['uncertain'],1,[],0,[],0,0
801,historical,['uncertain'],1,[],0,[],0,0
802,historical,['uncertain'],1,[],0,[],0,0
803,historical,['uncertain'],1,[],0,[],0,0
804,historical,['uncertainty'],1,[],0,[],0,0
805,historical,['uncertain'],1,['economy'],1,[],0,0
806,historical,[],0,[],0,[],0,0
807,historical,['uncertain'],1,[],0,[],0,0
808,historical,['uncertain'],1,[],0,[],0,0
809,historical,['uncertain'],1,[],0,[],0,0
810,historical,['uncertainty'],1,[],0,[],0,0
811,historical,['uncertainty'],1,[],0,[],0,0
812,historical,['uncertainty'],1,[],0,[],0,0
813,historical,['uncertainty'],1,[],0,[],0,0
814,historical,['uncertainty'],1,[],0,[],0,0
815,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
816,historical,['uncertainty'],1,[],0,[],0,0
817,historical,['uncertain'],1,[],0,[],0,0
818,historical,['uncertainty'],1,[],0,['legislation'],1,0
819,historical,[],0,[],0,[],0,0
820,historical,['uncertainty'],1,[],0,[],0,0
821,historical,['uncertain'],1,[],0,[],0,0
822,historical,['uncertainty'],1,[],0,['congress'],1,0
823,historical,['uncertainty'],1,[],0,[],0,0
824,historical,['uncertainty'],1,[],0,"['regulation', 'congress']",1,0
825,historical,['uncertainty'],1,[],0,[],0,0
826,historical,[],0,[],0,[],0,0
827,historical,['uncertainty'],1,[],0,[],0,0
828,historical,['uncertain'],1,[],0,"['federal reserve', 'deficit']",1,0
829,historical,['uncertainty'],1,[],0,['legislation'],1,0
830,historical,['uncertainty'],1,[],0,[],0,0
831,historical,['uncertainty'],1,[],0,[],0,0
832,historical,['uncertainty'],1,['economy'],1,"['regulation', 'congress', 'legislation']",1,1
833,historical,['uncertainty'],1,[],0,['congress'],1,0
834,historical,['uncertain'],1,[],0,[],0,0
835,historical,['uncertain'],1,[],0,[],0,0
836,historical,['uncertain'],1,['economic'],1,[],0,0
837,historical,['uncertainty'],1,[],0,[],0,0
838,historical,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
839,historical,['uncertain'],1,[],0,[],0,0
840,historical,['uncertainty'],1,['economy'],1,[],0,0
841,historical,[],0,[],0,[],0,0
842,historical,['uncertain'],1,[],0,[],0,0
843,historical,['uncertain'],1,[],0,[],0,0
844,historical,"['uncertain', 'uncertainty']",1,[],0,"['congress', 'white house']",1,0
845,historical,['uncertain'],1,[],0,[],0,0
846,historical,['uncertainty'],1,['economy'],1,[],0,0
847,historical,['uncertain'],1,[],0,['congress'],1,0
848,historical,['uncertainty'],1,[],0,[],0,0
849,historical,[],0,[],0,[],0,0
850,historical,[],0,[],0,[],0,0
851,historical,['uncertainty'],1,[],0,[],0,0
852,historical,['uncertain'],1,[],0,[],0,0
853,historical,['uncertainty'],1,[],0,[],0,0
854,historical,['uncertain'],1,['economic'],1,"['congress', 'legislation']",1,1
855,historical,['uncertainty'],1,[],0,[],0,0
856,historical,['uncertain'],1,[],0,['congress'],1,0
857,historical,['uncertain'],1,[],0,[],0,0
858,historical,['uncertain'],1,[],0,[],0,0
859,historical,"['uncertain', 'uncertainty']",1,[],0,[],0,0
860,historical,[],0,[],0,[],0,0
861,historical,['uncertain'],1,['economy'],1,['congress'],1,1
862,historical,['uncertainty'],1,[],0,"['regulation', 'congress', 'white house']",1,0
863,historical,['uncertain'],1,[],0,[],0,0
864,historical,['uncertainty'],1,[],0,[],0,0
865,historical,['uncertain'],1,[],0,[],0,0
866,historical,['uncertainty'],1,[],0,[],0,0
867,historical,['uncertainty'],1,[],0,[],0,0
868,historical,['uncertain'],1,['economic'],1,"['regulation', 'congress', 'legislation']",1,1
869,historical,[],0,[],0,[],0,0
870,historical,['uncertain'],1,[],0,[],0,0
871,historical,['uncertainty'],1,[],0,['congress'],1,0
872,historical,['uncertainty'],1,[],0,[],0,0
873,historical,['uncertainty'],1,[],0,['congress'],1,0
874,historical,[],0,[],0,[],0,0
875,historical,['uncertain'],1,[],0,[],0,0
876,historical,['uncertainty'],1,['economic'],1,['legislation'],1,1
877,historical,['uncertain'],1,[],0,[],0,0
878,historical,['uncertain'],1,[],0,['congress'],1,0
879,historical,[],0,[],0,[],0,0
880,historical,['uncertainty'],1,['economy'],1,"['congress', 'legislation']",1,1
881,historical,['uncertainty'],1,[],0,['legislation'],1,0
882,historical,['uncertainty'],1,[],0,[],0,0
883,historical,['uncertainty'],1,[],0,[],0,0
884,historical,['uncertainty'],1,[],0,[],0,0
885,historical,['uncertain'],1,[],0,['congress'],1,0
886,historical,['uncertainty'],1,[],0,[],0,0
887,historical,['uncertainty'],1,[],0,[],0,0
888,historical,['uncertainty'],1,[],0,[],0,0
889,historical,['uncertainty'],1,[],0,[],0,0
890,historical,['uncertain'],1,[],0,"['congress', 'white house']",1,0
891,historical,['uncertain'],1,[],0,[],0,0
892,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
893,historical,['uncertain'],1,[],0,[],0,0
894,historical,[],0,[],0,[],0,0
895,historical,[],0,[],0,[],0,0
896,historical,['uncertainty'],1,[],0,[],0,0
897,historical,['uncertain'],1,[],0,[],0,0
898,historical,[],0,[],0,[],0,0
899,historical,['uncertainty'],1,[],0,[],0,0
900,historical,['uncertainty'],1,[],0,[],0,0
901,historical,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
902,historical,['uncertainty'],1,[],0,[],0,0
903,historical,['uncertain'],1,[],0,[],0,0
904,historical,[],0,[],0,[],0,0
905,historical,['uncertain'],1,[],0,['congress'],1,0
906,historical,['uncertainty'],1,['economic'],1,[],0,0
907,historical,['uncertainty'],1,[],0,['federal reserve'],1,0
908,historical,['uncertainty'],1,['economic'],1,[],0,0
909,historical,['uncertainty'],1,[],0,[],0,0
910,historical,['uncertain'],1,[],0,[],0,0
911,historical,['uncertain'],1,[],0,[],0,0
912,historical,['uncertainty'],1,[],0,[],0,0
913,historical,['uncertain'],1,[],0,['congress'],1,0
914,historical,['uncertainty'],1,[],0,[],0,0
915,historical,['uncertain'],1,[],0,['federal reserve'],1,0
916,historical,['uncertainty'],1,[],0,[],0,0
917,historical,['uncertain'],1,[],0,[],0,0
918,historical,['uncertainty'],1,[],0,[],0,0
919,historical,['uncertainty'],1,[],0,[],0,0
920,historical,['uncertainty'],1,[],0,['congress'],1,0
921,historical,['uncertain'],1,[],0,[],0,0
922,historical,[],0,[],0,[],0,0
923,historical,['uncertain'],1,['economic'],1,['congress'],1,1
924,historical,[],0,[],0,['federal reserve'],1,0
925,historical,['uncertainty'],1,[],0,['legislation'],1,0
926,historical,['uncertainty'],1,['economic'],1,[],0,0
927,historical,['uncertainty'],1,[],0,[],0,0
928,historical,['uncertainty'],1,['economic'],1,[],0,0
929,historical,['uncertainty'],1,['economic'],1,['congress'],1,1
930,historical,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
