article_number,year,month,EPU,label,unique_id_current,vintage
1048,1997,12,0.0,0.0,MIHB_12_1997_9,Current
1049,1998,1,1.0,1.0,DMNB_1_1998_16,Current
1049,2003,3,0.0,0.0,NYT_3_2003_43,Current
1050,1992,5,0.0,0.0,LA_5_1992_34,Current
1050,2001,6,0.0,0.0,MIHB_6_2001_9,Current
1051,1992,8,1.0,1.0,LA_8_1992_2,Current
1051,1999,6,0.0,0.0,DMNB_6_1999_15,Current
1052,1992,10,1.0,1.0,MIHB_10_1992_16,Current
1052,1993,2,1.0,1.0,DMNB_2_1993_9,Current
1053,1998,9,1.0,1.0,MIHB_9_1998_14,Current
1053,2005,5,0.0,0.0,LA_5_2005_18,Current
1054,2004,11,0.0,0.0,MIHB_11_2004_3,Current
1054,2010,3,0.0,0.0,SF_3_2010_3,Current
1055,1989,8,0.0,0.0,MIHB_8_1989_2,Current
1055,2003,12,0.0,0.0,SF_12_2003_6,Current
1056,1996,1,1.0,1.0,MIHB_1_1996_7,Current
1056,1998,9,0.0,0.0,DMNB_9_1998_20,Current
1057,1995,1,1.0,1.0,DMNB_1_1995_24,Current
1057,2000,6,0.0,0.0,DMNB_6_2000_17,Current
1058,1991,12,0.0,0.0,MIHB_12_1991_25,Current
1059,1993,4,1.0,1.0,MIHB_4_1993_5,Current
1059,2006,4,0.0,0.0,MIHB_4_2006_13,Current
1060,2002,7,0.0,0.0,LA_7_2002_1,Current
1061,2001,7,0.0,0.0,NYT_7_2001_22,Current
1061,2008,2,1.0,1.0,MIHB_2_2008_9,Current
1062,1992,2,0.0,0.0,LA_2_1992_15,Current
1062,2008,5,0.0,0.0,DMNB_5_2008_14,Current
1063,1993,4,0.0,0.0,DMNB_4_1993_7,Current
1063,2005,4,0.0,0.0,DMNB_4_2005_4,Current
1064,1995,12,0.0,0.0,MIHB_12_1995_6,Current
1064,2005,4,1.0,1.0,SF_4_2005_13,Current
1065,1998,6,0.0,0.0,DMNB_6_1998_8,Current
1065,2000,6,1.0,1.0,NYT_6_2000_8,Current
1066,1993,6,0.0,0.0,MIHB_6_1993_11,Current
1066,2008,8,1.0,1.0,DMNB_8_2008_3,Current
1067,1995,11,1.0,1.0,SF_11_1995_4,Current
1067,2007,6,0.0,0.0,DMNB_6_2007_2,Current
1068,2003,1,0.0,0.0,LA_1_2003_47,Current
1069,1990,10,1.0,1.0,NYT_10_1990_4,Current
1069,2010,7,0.0,0.0,MIHB_7_2010_31,Current
1070,2008,10,1.0,1.0,DMNB_10_2008_12,Current
1070,2010,11,1.0,1.0,NYT_11_2010_21,Current
1071,1996,4,0.0,0.0,DMNB_4_1996_6,Current
1071,1997,3,0.0,0.0,DMNB_3_1997_11,Current
1072,1991,6,1.0,1.0,MIHB_6_1991_5,Current
1072,2001,9,0.0,0.0,SF_9_2001_43,Current
1073,2010,5,0.0,0.0,MIHB_5_2010_8,Current
1073,2011,5,0.0,0.0,MIHB_5_2011_2,Current
1074,2005,4,1.0,1.0,DMNB_4_2005_5,Current
1074,2007,12,1.0,1.0,NYT_12_2007_32,Current
1075,2005,4,1.0,1.0,NYT_4_2005_3,Current
1075,2006,4,0.0,0.0,DMNB_4_2006_5,Current
1076,1997,2,0.0,0.0,DMNB_2_1997_13,Current
1076,2004,9,0.0,0.0,NYT_9_2004_11,Current
1077,2003,3,1.0,1.0,DMNB_3_2003_34,Current
1077,2011,1,0.0,0.0,DMNB_1_2011_3,Current
1078,1995,3,1.0,1.0,DMNB_3_1995_18,Current
1078,2000,10,1.0,1.0,NYT_10_2000_11,Current
1079,1996,5,0.0,0.0,LA_5_1996_11,Current
1079,2002,10,0.0,0.0,MIHB_10_2002_8,Current
1080,2005,1,1.0,1.0,DMNB_1_2005_13,Current
1080,2011,11,1.0,1.0,DMNB_11_2011_9,Current
1081,2006,6,0.0,0.0,MIHB_6_2006_9,Current
1081,2009,7,0.0,0.0,DMNB_7_2009_5,Current
1082,2010,9,1.0,1.0,MIHB_9_2010_10,Current
1083,1999,9,0.0,0.0,DMNB_9_1999_8,Current
1083,2006,8,0.0,0.0,SF_8_2006_1,Current
1084,2010,10,1.0,1.0,MIHB_10_2010_17,Current
1085,2000,6,1.0,1.0,MIHB_6_2000_5,Current
1085,2011,11,1.0,1.0,MIHB_11_2011_8,Current
1086,1988,2,0.0,0.0,MIHB_2_1988_15,Current
1087,1995,12,1.0,1.0,DMNB_12_1995_4,Current
1087,1997,12,1.0,1.0,NYT_12_1997_24,Current
1088,1986,12,0.0,0.0,MIHB_12_1986_2,Current
1088,2004,5,1.0,1.0,MIHB_5_2004_7,Current
1089,1999,2,0.0,0.0,DMNB_2_1999_22,Current
1089,2009,7,1.0,1.0,LA_7_2009_4,Current
1090,1997,6,1.0,1.0,DMNB_6_1997_6,Current
1091,1998,2,0.0,0.0,SF_2_1998_5,Current
1091,2008,7,0.0,0.0,DMNB_7_2008_4,Current
1092,1989,4,0.0,0.0,MIHB_4_1989_17,Current
1092,1990,7,1.0,1.0,NYT_7_1990_20,Current
1093,1996,8,0.0,0.0,NYT_8_1996_7,Current
1093,2000,7,0.0,0.0,DMNB_7_2000_13,Current
1094,2000,5,1.0,1.0,MIHB_5_2000_2,Current
1094,2001,3,0.0,0.0,SF_3_2001_19,Current
1095,2011,7,0.0,0.0,NYT_7_2011_27,Current
1096,1992,9,1.0,1.0,DMNB_9_1992_24,Current
1096,2007,7,0.0,0.0,DMNB_7_2007_5,Current
1097,1991,7,0.0,0.0,MIHB_7_1991_17,Current
1098,2001,11,0.0,0.0,DMNB_11_2001_16,Current
1098,2003,8,1.0,1.0,DMNB_8_2003_6,Current
1099,1992,8,1.0,1.0,MIHB_8_1992_2,Current
1099,2001,11,1.0,1.0,MIHB_11_2001_26,Current
1100,1993,3,1.0,1.0,DMNB_3_1993_18,Current
1100,2003,2,1.0,1.0,NYT_2_2003_38,Current
1101,2001,11,1.0,1.0,MIHB_11_2001_22,Current
1101,2003,4,1.0,1.0,DMNB_4_2003_46,Current
1102,2002,12,1.0,1.0,LA_12_2002_30,Current
1103,2005,3,1.0,1.0,DMNB_3_2005_4,Current
1103,2010,5,0.0,0.0,DMNB_5_2010_16,Current
1104,2011,3,0.0,0.0,DMNB_3_2011_5,Current
1104,2011,10,0.0,0.0,MIHB_10_2011_3,Current
1105,1999,10,0.0,0.0,DMNB_10_1999_16,Current
1105,2001,7,0.0,0.0,DMNB_7_2001_23,Current
1106,2007,10,0.0,0.0,SF_10_2007_2,Current
1106,2008,8,0.0,0.0,DMNB_8_2008_4,Current
1107,2009,3,1.0,1.0,DMNB_3_2009_10,Current
1108,1989,9,0.0,0.0,MIHB_9_1989_4,Current
1109,1997,10,1.0,1.0,NYT_10_1997_23,Current
1109,2002,1,1.0,1.0,DMNB_1_2002_14,Current
1110,2001,4,0.0,0.0,DMNB_4_2001_29,Current
1110,2004,4,0.0,0.0,MIHB_4_2004_6,Current
1111,1995,2,1.0,1.0,DMNB_2_1995_2,Current
1111,2000,4,0.0,0.0,MIHB_4_2000_6,Current
1112,2007,1,0.0,0.0,DMNB_1_2007_6,Current
1113,1989,6,0.0,0.0,NYT_6_1989_10,Current
1113,2002,12,0.0,0.0,MIHB_12_2002_14,Current
1114,1996,8,0.0,0.0,LA_8_1996_19,Current
1114,1997,4,0.0,0.0,DMNB_4_1997_12,Current
1115,1987,7,0.0,0.0,MIHB_7_1987_4,Current
1115,1991,4,0.0,0.0,MIHB_4_1991_13,Current
1116,1990,7,1.0,1.0,MIHB_7_1990_10,Current
1116,2000,10,0.0,0.0,DMNB_10_2000_8,Current
1117,1997,7,1.0,1.0,MIHB_7_1997_2,Current
1117,2005,3,1.0,1.0,DMNB_3_2005_3,Current
1118,1994,5,1.0,1.0,DMNB_5_1994_15,Current
1118,2007,12,0.0,0.0,SF_12_2007_3,Current
1119,1992,12,0.0,0.0,DMNB_12_1992_25,Current
1119,2009,1,0.0,0.0,DMNB_1_2009_23,Current
1120,1998,7,1.0,1.0,SF_7_1998_3,Current
1120,2007,3,1.0,1.0,MIHB_3_2007_5,Current
1121,2001,4,0.0,0.0,MIHB_4_2001_26,Current
1121,2007,6,0.0,0.0,DMNB_6_2007_5,Current
1122,2006,6,1.0,1.0,SF_6_2006_5,Current
1123,2009,12,1.0,1.0,DMNB_12_2009_5,Current
1123,2011,2,1.0,1.0,LA_2_2011_2,Current
1124,1990,11,0.0,0.0,LA_11_1990_85,Current
1124,1994,2,1.0,1.0,DMNB_2_1994_4,Current
1125,2005,1,1.0,1.0,MIHB_1_2005_5,Current
1125,2009,12,0.0,0.0,NYT_12_2009_1,Current
1126,1998,11,0.0,0.0,NYT_11_1998_37,Current
1126,2010,8,0.0,0.0,DMNB_8_2010_5,Current
1127,1995,5,1.0,1.0,SF_5_1995_3,Current
1127,2001,6,1.0,1.0,DMNB_6_2001_8,Current
1128,2002,8,1.0,1.0,LA_8_2002_7,Current
1128,2009,1,1.0,1.0,MIHB_1_2009_18,Current
1129,2000,11,1.0,1.0,DMNB_11_2000_28,Current
1129,2006,6,0.0,0.0,DMNB_6_2006_2,Current
1130,2005,6,0.0,0.0,DMNB_6_2005_7,Current
1130,2007,5,1.0,1.0,SF_5_2007_1,Current
1131,1987,3,0.0,0.0,MIHB_3_1987_7,Current
1132,1989,6,0.0,0.0,MIHB_6_1989_2,Current
1132,1994,10,0.0,0.0,MIHB_10_1994_13,Current
1133,2003,12,0.0,0.0,DMNB_12_2003_10,Current
1133,2009,9,1.0,1.0,MIHB_9_2009_6,Current
1134,2005,2,0.0,0.0,MIHB_2_2005_8,Current
1135,1991,9,1.0,1.0,LA_9_1991_52,Current
1135,1991,10,0.0,0.0,MIHB_10_1991_4,Current
1136,1996,3,0.0,0.0,DMNB_3_1996_6,Current
1136,1999,5,0.0,0.0,LA_5_1999_4,Current
1137,1997,6,0.3333333333333333,0.0,SF_6_1997_2,Current
1137,2006,2,0.0,0.0,DMNB_2_2006_3,Current
1138,1992,6,1.0,1.0,DMNB_6_1992_11,Current
1138,2003,7,1.0,1.0,NYT_7_2003_3,Current
1139,1998,4,0.0,0.0,DMNB_4_1998_7,Current
1140,1991,7,1.0,1.0,NYT_7_1991_21,Current
1140,2011,12,1.0,1.0,DMNB_12_2011_5,Current
1141,2011,5,1.0,1.0,MIHB_5_2011_3,Current
1142,1993,2,1.0,1.0,MIHB_2_1993_8,Current
1143,1985,5,1.0,1.0,LA_5_1985_7,Current
1144,1987,4,0.0,0.0,LA_4_1987_9,Current
1144,2003,6,1.0,1.0,MIHB_6_2003_7,Current
1145,1994,6,1.0,1.0,DMNB_6_1994_2,Current
1145,2005,1,1.0,1.0,MIHB_1_2005_5,Current
1146,2008,9,0.0,0.0,MIHB_9_2008_23,Current
1147,1991,12,0.0,0.0,MIHB_12_1991_3,Current
1147,1996,1,0.0,0.0,DMNB_1_1996_16,Current
1148,1993,6,0.0,0.0,MIHB_6_1993_5,Current
1148,1997,11,0.0,0.0,DMNB_11_1997_13,Current
1149,2006,1,0.0,0.0,DMNB_1_2006_8,Current
1150,2008,3,0.0,0.0,MIHB_3_2008_22,Current
1150,2009,4,0.0,0.0,DMNB_4_2009_18,Current
1151,1996,8,0.0,0.0,DMNB_8_1996_27,Current
1151,2000,12,1.0,1.0,NYT_12_2000_17,Current
1152,2002,8,0.3333333333333333,0.0,DMNB_8_2002_4,Current
1152,2002,8,0.3333333333333333,0.0,DMNB_8_2002_22,Current
1153,1996,5,0.0,0.0,DMNB_5_1996_8,Current
1153,2004,9,0.0,0.0,SF_9_2004_4,Current
1154,2003,3,1.0,1.0,MIHB_3_2003_30,Current
1154,2010,11,1.0,1.0,LA_11_2010_7,Current
1155,1993,9,0.0,0.0,MIHB_9_1993_17,Current
1156,2004,12,0.0,0.0,MIHB_12_2004_12,Current
1157,2009,7,0.0,0.0,MIHB_7_2009_8,Current
1158,1991,12,0.0,0.0,NYT_12_1991_35,Current
1158,2008,12,1.0,1.0,MIHB_12_2008_7,Current
1160,1994,1,0.0,0.0,NYT_1_1994_14,Current
1160,2005,4,0.0,0.0,MIHB_4_2005_7,Current
1161,2009,4,0.0,0.0,MIHB_4_2009_38,Current
1161,2009,5,0.0,0.0,NYT_5_2009_22,Current
1162,1993,9,1.0,1.0,LA_9_1993_33,Current
1163,1999,12,1.0,1.0,LA_12_1999_11,Current
1163,2004,10,1.0,1.0,MIHB_10_2004_10,Current
1164,1991,5,0.0,0.0,MIHB_5_1991_9,Current
1164,2002,11,1.0,1.0,LA_11_2002_42,Current
1165,1993,12,0.0,0.0,DMNB_12_1993_15,Current
1165,2006,12,0.0,0.0,MIHB_12_2006_4,Current
1166,1992,4,1.0,1.0,MIHB_4_1992_10,Current
1166,2011,1,0.0,0.0,DMNB_1_2011_7,Current
1167,2010,7,0.0,0.0,SF_7_2010_3,Current
1168,1996,5,1.0,1.0,MIHB_5_1996_3,Current
1168,2008,12,0.0,0.0,DMNB_12_2008_5,Current
1169,1999,4,0.0,0.0,MIHB_4_1999_7,Current
1170,2003,1,1.0,1.0,DMNB_1_2003_15,Current
1170,2009,4,0.0,0.0,NYT_4_2009_62,Current
1171,1993,1,0.0,0.0,DMNB_1_1993_11,Current
1171,2010,5,1.0,1.0,LA_5_2010_11,Current
1172,1996,8,1.0,1.0,MIHB_8_1996_14,Current
1172,2000,5,1.0,1.0,LA_5_2000_11,Current
1173,1999,9,0.0,0.0,MIHB_9_1999_11,Current
1173,2011,10,0.0,0.0,DMNB_10_2011_4,Current
1174,2003,11,0.0,0.0,DMNB_11_2003_8,Current
1174,2006,4,1.0,1.0,DMNB_4_2006_4,Current
1175,1999,1,0.0,0.0,LA_1_1999_47,Current
1175,2001,5,0.0,0.0,DMNB_5_2001_25,Current
1176,1987,3,1.0,1.0,MIHB_3_1987_2,Current
1176,2009,11,1.0,1.0,LA_11_2009_20,Current
1177,1996,2,0.0,0.0,NYT_2_1996_18,Current
1177,1996,12,0.0,0.0,MIHB_12_1996_2,Current
1178,1995,11,0.0,0.0,DMNB_11_1995_24,Current
1178,2003,5,0.0,0.0,LA_5_2003_14,Current
1179,2001,12,0.0,0.0,DMNB_12_2001_22,Current
1179,2006,1,0.0,0.0,MIHB_1_2006_14,Current
1180,2000,12,1.0,1.0,DMNB_12_2000_12,Current
1180,2005,10,0.0,0.0,MIHB_10_2005_6,Current
1181,1998,11,1.0,1.0,LA_11_1998_44,Current
1181,2004,4,0.0,0.0,DMNB_4_2004_3,Current
1182,1994,7,0.0,0.0,MIHB_7_1994_6,Current
1182,2008,3,0.0,0.0,DMNB_3_2008_4,Current
1183,1991,3,1.0,1.0,LA_3_1991_10,Current
1183,1999,3,1.0,1.0,DMNB_3_1999_15,Current
1184,1998,5,0.0,0.0,DMNB_5_1998_4,Current
1184,1999,1,1.0,1.0,MIHB_1_1999_16,Current
1185,1990,12,1.0,1.0,NYT_12_1990_43,Current
1185,2010,1,1.0,1.0,DMNB_1_2010_7,Current
1186,1992,2,1.0,1.0,DMNB_2_1992_16,Current
1186,2011,6,1.0,1.0,NYT_6_2011_37,Current
1187,2006,2,0.0,0.0,MIHB_2_2006_9,Current
1187,2011,9,1.0,1.0,MIHB_9_2011_9,Current
1188,1994,7,1.0,1.0,DMNB_7_1994_5,Current
1188,1996,12,0.0,0.0,NYT_12_1996_15,Current
1189,1994,5,1.0,1.0,MIHB_5_1994_3,Current
1189,1996,3,0.0,0.0,SF_3_1996_5,Current
1190,2009,10,0.0,0.0,SF_10_2009_9,Current
1191,2000,9,0.0,0.0,DMNB_9_2000_17,Current
1191,2007,8,1.0,1.0,LA_8_2007_1,Current
1192,1994,10,0.0,0.0,DMNB_10_1994_5,Current
1192,1995,4,0.0,0.0,LA_4_1995_8,Current
1193,1992,10,0.0,0.0,DMNB_10_1992_11,Current
1193,2000,6,1.0,1.0,DMNB_6_2000_15,Current
1194,1990,11,0.0,0.0,MIHB_11_1990_8,Current
1194,2000,8,1.0,1.0,LA_8_2000_26,Current
1195,2005,8,1.0,1.0,NYT_8_2005_12,Current
1196,2002,5,0.0,0.0,LA_5_2002_3,Current
1196,2007,2,1.0,1.0,MIHB_2_2007_2,Current
1197,2007,1,0.0,0.0,MIHB_1_2007_2,Current
1197,2009,8,0.0,0.0,SF_8_2009_2,Current
1198,2008,9,0.0,0.0,DMNB_9_2008_3,Current
1198,2011,12,0.0,0.0,DMNB_12_2011_6,Current
1199,2010,3,0.0,0.0,MIHB_3_2010_13,Current
1200,2000,4,1.0,1.0,DMNB_4_2000_14,Current
1200,2002,10,1.0,1.0,NYT_10_2002_1,Current
1201,1998,4,0.0,0.0,NYT_4_1998_8,Current
1201,2004,2,0.0,0.0,DMNB_2_2004_7,Current
1202,1993,6,1.0,1.0,NYT_6_1993_35,Current
1202,2007,11,0.0,0.0,DMNB_11_2007_3,Current
1203,1993,7,1.0,1.0,DMNB_7_1993_10,Current
1203,2000,1,1.0,1.0,MIHB_1_2000_5,Current
1204,2005,2,0.0,0.0,SF_2_2005_6,Current
1205,2000,3,1.0,1.0,MIHB_3_2000_6,Current
1205,2008,3,0.0,0.0,DMNB_3_2008_6,Current
1206,2001,2,1.0,1.0,MIHB_2_2001_4,Current
1206,2003,10,0.0,0.0,MIHB_10_2003_6,Current
1207,2000,7,1.0,1.0,LA_7_2000_30,Current
1207,2004,8,1.0,1.0,DMNB_8_2004_8,Current
1208,2005,7,1.0,1.0,NYT_7_2005_17,Current
1208,2006,5,1.0,1.0,MIHB_5_2006_6,Current
1209,1991,7,0.0,0.0,MIHB_7_1991_15,Current
1209,2008,7,0.0,0.0,NYT_7_2008_35,Current
1210,2000,2,1.0,1.0,DMNB_2_2000_6,Current
1210,2005,4,0.0,0.0,LA_4_2005_17,Current
1211,1990,12,0.0,0.0,MIHB_12_1990_2,Current
1211,1997,11,1.0,1.0,SF_11_1997_2,Current
1212,2004,6,0.0,0.0,SF_6_2004_6,Current
1212,2008,6,1.0,1.0,MIHB_6_2008_34,Current
1213,1995,6,1.0,1.0,DMNB_6_1995_8,Current
1214,1999,11,1.0,1.0,SF_11_1999_2,Current
1214,2001,2,1.0,1.0,DMNB_2_2001_6,Current
1215,1989,1,0.0,0.0,MIHB_1_1989_4,Current
1215,1991,9,0.0,0.0,MIHB_9_1991_14,Current
1216,1995,11,1.0,1.0,MIHB_11_1995_7,Current
1216,1997,12,0.0,0.0,MIHB_12_1997_10,Current
1217,1990,4,1.0,1.0,MIHB_4_1990_18,Current
1217,2001,10,1.0,1.0,MIHB_10_2001_43,Current
1218,1997,7,0.0,0.0,DMNB_7_1997_13,Current
1218,2009,1,0.0,0.0,SF_1_2009_28,Current
1219,2010,8,1.0,1.0,NYT_8_2010_9,Current
1219,2011,2,0.0,0.0,DMNB_2_2011_6,Current
1220,1986,4,0.0,0.0,MIHB_4_1986_3,Current
1220,2008,4,0.0,0.0,SF_4_2008_10,Current
1221,1993,11,1.0,1.0,DMNB_11_1993_7,Current
1221,1995,11,1.0,1.0,NYT_11_1995_31,Current
1222,1994,5,0.0,0.0,NYT_5_1994_7,Current
1222,2005,10,1.0,1.0,DMNB_10_2005_8,Current
1223,1995,1,1.0,1.0,NYT_1_1995_10,Current
1223,1995,3,1.0,1.0,MIHB_3_1995_3,Current
1224,1988,1,1.0,1.0,MIHB_1_1988_10,Current
1224,2010,6,1.0,1.0,SF_6_2010_18,Current
1225,2010,7,0.0,0.0,MIHB_7_2010_3,Current
1226,2000,1,1.0,1.0,NYT_1_2000_8,Current
1227,2006,2,0.0,0.0,NYT_2_2006_3,Current
1227,2010,3,0.0,0.0,DMNB_3_2010_6,Current
1228,1993,7,1.0,1.0,MIHB_7_1993_5,Current
1228,2002,8,0.0,0.0,MIHB_8_2002_22,Current
1229,1999,8,1.0,1.0,MIHB_8_1999_2,Current
1229,2001,2,0.0,0.0,DMNB_2_2001_26,Current
1230,1997,5,0.0,0.0,SF_5_1997_2,Current
1230,2000,11,0.0,0.0,MIHB_11_2000_25,Current
1231,1999,12,0.0,0.0,SF_12_1999_10,Current
1231,2000,6,1.0,1.0,MIHB_6_2000_5,Current
1232,1998,3,0.0,0.0,DMNB_3_1998_10,Current
1232,2004,12,1.0,1.0,DMNB_12_2004_8,Current
1233,2002,5,0.0,0.0,MIHB_5_2002_7,Current
1233,2008,7,0.0,0.0,LA_7_2008_16,Current
1234,1987,9,1.0,1.0,NYT_9_1987_9,Current
1234,1994,1,1.0,1.0,DMNB_1_1994_12,Current
1235,1990,2,0.0,0.0,LA_2_1990_54,Current
1235,2011,8,0.0,0.0,DMNB_8_2011_16,Current
1236,1999,4,0.0,0.0,MIHB_4_1999_3,Current
1236,2003,5,0.0,0.0,SF_5_2003_18,Current
1237,1988,8,1.0,1.0,NYT_8_1988_12,Current
1237,2011,6,1.0,1.0,MIHB_6_2011_6,Current
1238,1998,7,1.0,1.0,MIHB_7_1998_2,Current
1238,2002,1,0.0,0.0,DMNB_1_2002_16,Current
1239,1985,2,0.0,0.0,MIHB_2_1985_5,Current
1239,2007,10,1.0,1.0,DMNB_10_2007_7,Current
1240,2006,1,0.0,0.0,MIHB_1_2006_14,Current
1240,2010,10,0.0,0.0,DMNB_10_2010_10,Current
1241,2001,3,1.0,1.0,MIHB_3_2001_8,Current
1242,1987,6,1.0,1.0,MIHB_6_1987_5,Current
1242,2010,12,1.0,1.0,DMNB_12_2010_8,Current
1243,1999,12,1.0,1.0,MIHB_12_1999_8,Current
1243,2011,10,0.0,0.0,MIHB_10_2011_2,Current
1244,1985,4,0.0,0.0,MIHB_4_1985_10,Current
1244,1989,12,1.0,1.0,MIHB_12_1989_10,Current
1245,2003,9,1.0,1.0,DMNB_9_2003_8,Current
1245,2010,4,0.0,0.0,DMNB_4_2010_10,Current
1246,2003,6,0.0,0.0,MIHB_6_2003_4,Current
1246,2010,8,0.0,0.0,MIHB_8_2010_9,Current
1247,1986,12,0.0,0.0,MIHB_12_1986_2,Current
1247,2003,11,1.0,1.0,MIHB_11_2003_11,Current
1248,2002,11,0.0,0.0,NYT_11_2002_9,Current
1248,2003,10,0.0,0.0,DMNB_10_2003_6,Current
1249,1987,12,0.0,0.0,MIHB_12_1987_13,Current
1249,1990,10,1.0,1.0,LA_10_1990_46,Current
1250,1993,10,0.0,0.0,MIHB_10_1993_11,Current
1250,2006,4,1.0,1.0,SF_4_2006_2,Current
1251,1991,5,0.0,0.0,LA_5_1991_25,Current
1251,2002,4,0.0,0.0,MIHB_4_2002_9,Current
1252,1987,4,1.0,1.0,MIHB_4_1987_6,Current
1252,1994,9,1.0,1.0,NYT_9_1994_2,Current
1253,1999,9,0.0,0.0,MIHB_9_1999_12,Current
1253,2009,4,0.0,0.0,DMNB_4_2009_10,Current
1254,1989,5,1.0,1.0,MIHB_5_1989_7,Current
1254,2006,4,1.0,1.0,NYT_4_2006_7,Current
1255,1995,11,1.0,1.0,DMNB_11_1995_34,Current
1255,1999,5,0.0,0.0,MIHB_5_1999_2,Current
1256,2009,5,0.0,0.0,LA_5_2009_20,Current
1256,2010,2,0.0,0.0,DMNB_2_2010_4,Current
1257,1995,1,0.0,0.0,DMNB_1_1995_21,Current
1257,2001,10,0.0,0.0,DMNB_10_2001_47,Current
1258,1989,2,0.0,0.0,MIHB_2_1989_7,Current
1258,2000,9,1.0,1.0,MIHB_9_2000_3,Current
1259,1995,4,0.0,0.0,DMNB_4_1995_5,Current
1259,1996,6,0.0,0.0,MIHB_6_1996_15,Current
1260,1994,1,0.0,0.0,MIHB_1_1994_2,Current
1260,2010,2,0.0,0.0,MIHB_2_2010_15,Current
1261,1998,8,0.0,0.0,MIHB_8_1998_6,Current
1261,2001,9,1.0,1.0,NYT_9_2001_23,Current
1262,1993,8,1.0,1.0,MIHB_8_1993_5,Current
1262,2004,6,1.0,1.0,DMNB_6_2004_3,Current
1263,1994,4,1.0,1.0,MIHB_4_1994_15,Current
1263,2011,4,0.0,0.0,LA_4_2011_13,Current
1264,1992,12,0.0,0.0,MIHB_12_1992_7,Current
1264,1994,12,1.0,1.0,DMNB_12_1994_25,Current
1265,1988,4,1.0,1.0,MIHB_4_1988_4,Current
1265,2011,5,0.0,0.0,SF_5_2011_4,Current
1266,1996,9,0.0,0.0,MIHB_9_1996_14,Current
1266,1999,1,1.0,1.0,DMNB_1_1999_13,Current
1267,1996,7,0.0,0.0,DMNB_7_1996_4,Current
1267,2007,9,0.0,0.0,SF_9_2007_4,Current
1268,1991,1,0.0,0.0,MIHB_1_1991_5,Current
1268,2000,7,0.0,0.0,DMNB_7_2000_8,Current
1269,1994,8,1.0,1.0,MIHB_8_1994_6,Current
1269,1995,3,1.0,1.0,DMNB_3_1995_21,Current
1270,1993,10,0.0,0.0,DMNB_10_1993_19,Current
1270,1997,5,0.0,0.0,DMNB_5_1997_11,Current
1271,1995,7,1.0,1.0,LA_7_1995_74,Current
1272,1993,10,1.0,1.0,LA_10_1993_43,Current
1272,2006,6,1.0,1.0,MIHB_6_2006_2,Current
1273,2002,11,0.0,0.0,DMNB_11_2002_9,Current
1273,2004,3,1.0,1.0,DMNB_3_2004_14,Current
1274,1991,8,0.0,0.0,MIHB_8_1991_7,Current
1274,1998,7,1.0,1.0,LA_7_1998_17,Current
1275,1994,11,0.0,0.0,MIHB_11_1994_2,Current
1275,2009,8,0.0,0.0,DMNB_8_2009_6,Current
1276,2000,1,0.0,0.0,SF_1_2000_8,Current
1276,2007,10,0.0,0.0,MIHB_10_2007_4,Current
1277,1986,10,1.0,1.0,MIHB_10_1986_2,Current
1277,2011,12,1.0,1.0,LA_12_2011_15,Current
1278,2010,11,0.0,0.0,MIHB_11_2010_6,Current
1279,1989,2,0.0,0.0,MIHB_2_1989_6,Current
1279,2006,12,0.0,0.0,DMNB_12_2006_4,Current
1280,1999,6,1.0,1.0,NYT_6_1999_17,Current
1281,1988,7,1.0,1.0,NYT_7_1988_2,Current
1281,2008,1,0.0,0.0,DMNB_1_2008_3,Current
1282,1991,4,0.0,0.0,MIHB_4_1991_7,Current
1282,1992,5,0.0,0.0,MIHB_5_1992_12,Current
1283,2001,1,1.0,1.0,DMNB_1_2001_4,Current
1283,2002,9,0.0,0.0,LA_9_2002_1,Current
1284,2005,12,1.0,1.0,SF_12_2005_10,Current
1285,1992,7,0.0,0.0,LA_7_1992_4,Current
1285,2007,7,0.0,0.0,MIHB_7_2007_3,Current
1286,1995,5,1.0,1.0,MIHB_5_1995_4,Current
1286,1995,6,0.0,0.0,SF_6_1995_3,Current
1287,1986,6,0.0,0.0,LA_6_1986_7,Current
1287,1997,11,0.0,0.0,MIHB_11_1997_4,Current
1288,1985,12,0.0,0.0,LA_12_1985_6,Current
1288,1997,9,0.0,0.0,MIHB_9_1997_4,Current
1289,1994,1,1.0,1.0,MIHB_1_1994_10,Current
1290,1986,11,1.0,1.0,LA_11_1986_11,Current
1290,2002,9,1.0,1.0,DMNB_9_2002_10,Current
1291,1994,5,1.0,1.0,DMNB_5_1994_16,Current
1291,2004,5,1.0,1.0,DMNB_5_2004_4,Current
1292,1998,3,0.0,0.0,SF_3_1998_4,Current
1292,2002,10,0.0,0.0,DMNB_10_2002_6,Current
1293,1986,3,1.0,1.0,LA_3_1986_1,Current
1293,1999,2,1.0,1.0,MIHB_2_1999_5,Current
1294,1996,10,0.0,0.0,MIHB_10_1996_6,Current
1294,2007,6,0.0,0.0,LA_6_2007_12,Current
1295,1995,8,0.0,0.0,DMNB_8_1995_2,Current
1295,2011,6,0.0,0.0,DMNB_6_2011_6,Current
1296,1997,10,0.0,0.0,DMNB_10_1997_19,Current
1297,1992,7,0.0,0.0,DMNB_7_1992_10,Current
1297,2002,7,0.0,0.0,SF_7_2002_6,Current
1298,2002,11,0.0,0.0,MIHB_11_2002_17,Current
1298,2008,4,0.0,0.0,DMNB_4_2008_4,Current
